Fecha,Producto,Monto
2023-01-04,,not a number
,D,300
,B,not a number
2023-01-03,C,300
2023-01-02,B,300
2023-01-02,E,300
2023-01-04,F,500
2023-01-01,,400
2023-01-01,,100
,,
,C,500
Not a date,D,400
2023-01-04,D,not a number
2023-01-03,,400
2023-01-03,D,400
2023-01-04,F,500
2023-01-03,,100
2023-01-01,A,200
2023-01-03,C,400
2023-01-03,F,200
2023-01-04,C,200
2023-01-04,,300
2023-01-03,F,200
2023-01-02,,not a number
2023-01-04,F,not a number
Not a date,,300
Not a date,A,100
2023-01-01,C,
2023-01-03,F,100
2023-01-02,A,not a number
2023-01-01,B,
2023-01-03,,300
2023-01-04,E,100
Not a date,F,
,D,
2023-01-02,A,400
,A,100
Not a date,F,300
,A,
2023-01-04,B,not a number
2023-01-03,A,400
2023-01-04,E,200
,E,200
2023-01-04,,200
Not a date,,not a number
2023-01-02,D,
2023-01-04,B,300
Not a date,E,200
2023-01-02,F,100
2023-01-03,C,200
,C,
2023-01-03,C,500
2023-01-01,,not a number
Not a date,F,500
2023-01-02,A,200
2023-01-04,F,
2023-01-03,A,200
2023-01-02,C,500
Not a date,D,
2023-01-01,D,not a number
2023-01-03,A,not a number
,C,200
2023-01-02,F,not a number
,D,400
2023-01-02,A,
2023-01-02,F,
Not a date,C,not a number
Not a date,B,
Not a date,C,500
2023-01-04,,300
2023-01-02,C,500
2023-01-03,F,100
,F,400
Not a date,E,300
Not a date,E,200
,F,
,F,100
2023-01-02,B,100
Not a date,B,400
,C,300
2023-01-04,,100
2023-01-04,D,300
Not a date,,300
,B,not a number
2023-01-02,C,100
2023-01-02,,300
2023-01-02,A,400
2023-01-01,E,100
Not a date,,400
2023-01-02,D,400
2023-01-04,C,300
,,300
2023-01-03,F,not a number
2023-01-03,A,
2023-01-02,E,not a number
2023-01-03,A,100
2023-01-03,C,not a number
2023-01-01,B,200
2023-01-04,E,100
2023-01-04,A,400
2023-01-01,B,not a number
2023-01-01,D,not a number
2023-01-03,C,
Not a date,C,not a number
,E,300
,A,400
2023-01-03,D,not a number
,F,500
2023-01-01,E,500
2023-01-04,F,400
,E,not a number
2023-01-03,A,
Not a date,D,200
2023-01-03,A,
2023-01-02,C,200
2023-01-03,F,100
2023-01-01,B,100
2023-01-04,,
2023-01-04,C,not a number
,C,
2023-01-01,F,100
2023-01-02,E,300
2023-01-01,C,200
2023-01-03,,400
2023-01-01,D,
2023-01-01,C,not a number
2023-01-02,D,not a number
2023-01-03,A,500
Not a date,E,200
Not a date,D,200
2023-01-04,C,200
,E,
2023-01-01,,100
2023-01-04,E,300
2023-01-02,D,
Not a date,D,400
2023-01-01,B,100
2023-01-02,B,
,E,300
2023-01-02,F,200
2023-01-01,F,300
,B,100
2023-01-02,C,
,A,200
2023-01-01,E,
2023-01-01,A,100
,B,400
2023-01-03,D,200
2023-01-04,,300
2023-01-02,E,100
2023-01-02,B,500
2023-01-03,C,300
2023-01-03,,300
2023-01-03,E,200
Not a date,E,
Not a date,F,not a number
,D,300
Not a date,E,100
2023-01-01,D,500
,B,400
2023-01-02,C,500
2023-01-04,,100
2023-01-01,,200
2023-01-02,C,100
2023-01-02,E,not a number
,E,not a number
2023-01-03,B,not a number
2023-01-03,F,300
2023-01-01,F,200
2023-01-03,F,
2023-01-02,D,not a number
2023-01-03,F,
Not a date,C,400
2023-01-03,,400
2023-01-02,,
,D,100
2023-01-01,B,not a number
2023-01-04,C,300
2023-01-03,,400
2023-01-02,C,500
2023-01-04,,200
2023-01-04,A,500
Not a date,B,
2023-01-04,B,400
,A,400
2023-01-02,D,100
2023-01-02,,100
2023-01-03,,not a number
2023-01-03,,
2023-01-03,F,200
,F,not a number
2023-01-04,F,100
2023-01-04,F,300
Not a date,F,200
,A,300
2023-01-03,B,not a number
2023-01-01,D,100
Not a date,C,200
2023-01-01,F,not a number
2023-01-04,A,400
Not a date,,not a number
Not a date,D,
2023-01-02,D,500
2023-01-04,D,400
2023-01-04,A,300
,C,400
Not a date,F,not a number
2023-01-04,D,400
Not a date,A,500
,,
,B,not a number
2023-01-02,,500
Not a date,A,400
2023-01-04,A,500
2023-01-04,A,400
Not a date,D,200
Not a date,A,400
Not a date,B,100
2023-01-03,D,500
2023-01-04,,
,B,500
2023-01-04,E,300
2023-01-03,,
Not a date,A,
2023-01-02,F,300
Not a date,F,100
Not a date,D,500
2023-01-03,F,
2023-01-04,,500
Not a date,D,
2023-01-04,,300
2023-01-01,A,300
,C,400
2023-01-04,C,not a number
2023-01-02,B,500
,A,500
2023-01-02,F,
Not a date,A,400
,E,500
2023-01-04,C,
,F,100
Not a date,,300
2023-01-03,,300
2023-01-02,C,not a number
Not a date,A,300
2023-01-03,F,200
,B,100
,,100
Not a date,A,400
2023-01-04,B,200
,F,500
2023-01-04,C,not a number
2023-01-04,E,100
2023-01-04,D,200
2023-01-01,C,200
2023-01-03,B,
2023-01-03,A,100
,,
,F,400
2023-01-04,C,200
2023-01-01,,300
2023-01-04,,200
2023-01-01,E,500
2023-01-04,F,100
2023-01-02,B,500
2023-01-02,F,400
Not a date,F,not a number
2023-01-04,A,300
,D,100
2023-01-03,,200
Not a date,B,300
,A,200
2023-01-02,,400
2023-01-04,D,not a number
Not a date,A,100
2023-01-04,D,400
2023-01-02,D,400
Not a date,D,not a number
2023-01-02,A,400
2023-01-01,F,400
2023-01-02,D,200
2023-01-04,F,
2023-01-03,,500
2023-01-02,,200
,B,not a number
2023-01-03,E,300
2023-01-01,F,not a number
Not a date,,not a number
Not a date,E,not a number
2023-01-03,D,not a number
Not a date,E,400
2023-01-02,E,not a number
2023-01-03,D,300
2023-01-04,F,not a number
2023-01-02,D,200
2023-01-02,B,400
2023-01-02,C,200
2023-01-04,A,400
2023-01-01,D,200
,D,100
Not a date,E,500
2023-01-03,B,500
2023-01-01,,400
2023-01-03,,100
Not a date,E,300
2023-01-04,F,100
2023-01-02,D,
2023-01-02,D,400
2023-01-04,E,100
2023-01-01,D,300
2023-01-01,F,400
2023-01-03,C,500
2023-01-04,A,not a number
2023-01-01,A,100
2023-01-04,A,500
Not a date,C,500
2023-01-02,D,200
2023-01-02,E,300
2023-01-02,,
2023-01-04,B,not a number
2023-01-04,D,100
2023-01-03,C,500
2023-01-02,F,500
2023-01-03,C,
2023-01-02,,300
2023-01-03,A,not a number
2023-01-03,D,not a number
Not a date,,
2023-01-03,A,500
2023-01-04,B,500
2023-01-03,F,500
2023-01-02,A,500
2023-01-03,B,200
2023-01-01,C,200
,A,
2023-01-02,A,not a number
2023-01-01,E,400
2023-01-02,F,100
2023-01-04,F,300
,,400
,C,200
2023-01-04,E,200
,,200
2023-01-04,B,400
2023-01-01,,200
Not a date,B,400
2023-01-02,C,200
2023-01-04,F,500
2023-01-02,B,500
2023-01-01,C,100
Not a date,,200
2023-01-01,B,
,D,100
2023-01-02,A,400
Not a date,,100
,F,200
Not a date,,400
,D,
2023-01-01,C,400
2023-01-04,C,500
2023-01-02,,400
2023-01-03,D,400
2023-01-03,,100
2023-01-01,A,
2023-01-02,A,not a number
2023-01-02,E,400
2023-01-01,B,300
2023-01-02,E,not a number
2023-01-04,A,500
2023-01-01,D,
2023-01-04,B,
2023-01-02,D,500
2023-01-01,E,400
2023-01-02,C,100
2023-01-01,D,not a number
2023-01-02,E,500
2023-01-04,E,500
2023-01-04,E,300
2023-01-02,C,400
2023-01-01,C,not a number
2023-01-03,,500
2023-01-04,C,
2023-01-04,B,500
,C,500
2023-01-03,C,500
2023-01-02,C,100
2023-01-01,D,200
,C,300
2023-01-02,B,
Not a date,E,100
2023-01-04,D,300
Not a date,A,500
2023-01-04,C,300
2023-01-04,,400
Not a date,,400
Not a date,E,200
2023-01-02,E,200
,D,300
,,100
Not a date,A,100
2023-01-02,F,500
,,100
2023-01-02,,200
2023-01-02,B,100
2023-01-04,F,500
,E,400
,F,100
2023-01-04,,100
Not a date,E,200
2023-01-04,F,300
,E,400
,E,300
Not a date,D,500
2023-01-04,A,500
2023-01-01,E,300
2023-01-01,B,200
Not a date,,not a number
2023-01-04,,200
2023-01-04,B,not a number
2023-01-02,C,not a number
,E,200
2023-01-03,E,not a number
Not a date,E,not a number
2023-01-03,F,not a number
2023-01-03,E,400
Not a date,E,500
2023-01-04,B,not a number
Not a date,A,500
2023-01-03,A,
,C,500
,B,
,E,400
2023-01-04,A,500
2023-01-01,D,300
Not a date,D,100
,D,400
Not a date,E,100
,E,300
2023-01-04,C,200
2023-01-01,,200
2023-01-01,C,not a number
,C,200
2023-01-04,F,400
2023-01-02,D,200
Not a date,E,400
Not a date,D,400
2023-01-03,C,100
2023-01-04,E,200
2023-01-03,B,500
,A,
2023-01-03,A,200
2023-01-01,C,200
Not a date,,200
2023-01-03,D,not a number
2023-01-01,B,500
2023-01-04,E,500
2023-01-03,,400
,D,500
,C,400
,D,
Not a date,C,100
2023-01-03,F,400
2023-01-04,A,200
2023-01-03,,300
Not a date,A,300
2023-01-01,D,not a number
Not a date,B,200
,E,400
2023-01-01,C,200
,E,not a number
2023-01-02,A,500
Not a date,B,400
Not a date,B,
2023-01-04,E,200
2023-01-03,A,500
2023-01-01,E,not a number
2023-01-01,D,500
2023-01-04,B,400
2023-01-04,B,not a number
2023-01-03,D,not a number
,A,not a number
2023-01-03,B,100
Not a date,,not a number
,F,100
2023-01-02,F,500
2023-01-03,F,
2023-01-04,C,100
,,500
2023-01-03,C,100
2023-01-01,A,500
2023-01-02,D,500
Not a date,E,
2023-01-01,,not a number
2023-01-01,A,
2023-01-02,E,
Not a date,A,not a number
2023-01-04,C,500
,F,not a number
Not a date,D,500
2023-01-03,C,not a number
2023-01-01,D,300
2023-01-03,,100
2023-01-04,E,
2023-01-03,A,500
Not a date,B,200
2023-01-03,B,not a number
2023-01-04,D,not a number
2023-01-04,F,400
2023-01-04,F,200
Not a date,D,200
2023-01-04,C,
2023-01-01,B,300
2023-01-04,C,100
2023-01-03,E,300
,B,100
2023-01-03,E,500
,A,
2023-01-03,C,300
Not a date,D,400
2023-01-03,B,100
Not a date,C,300
Not a date,D,
2023-01-04,A,400
2023-01-01,B,
,E,200
2023-01-04,A,not a number
2023-01-04,F,500
Not a date,D,
Not a date,B,500
,B,
2023-01-03,,200
2023-01-03,,
2023-01-04,A,
2023-01-02,B,300
2023-01-02,D,not a number
2023-01-03,A,200
2023-01-02,E,400
2023-01-03,A,not a number
Not a date,A,100
2023-01-04,E,300
2023-01-01,F,not a number
2023-01-04,,100
2023-01-03,D,200
2023-01-03,F,
2023-01-04,F,500
,F,not a number
2023-01-03,,not a number
2023-01-02,C,100
2023-01-02,,100
2023-01-03,F,500
2023-01-03,C,100
,E,100
2023-01-02,,not a number
2023-01-03,D,500
2023-01-03,F,500
,B,
,E,not a number
2023-01-04,C,
,,200
2023-01-01,D,200
2023-01-02,A,not a number
2023-01-04,D,100
2023-01-01,D,300
2023-01-03,F,200
2023-01-03,F,200
2023-01-04,,not a number
,,
2023-01-03,C,not a number
Not a date,,300
2023-01-04,C,300
2023-01-01,F,500
2023-01-04,F,not a number
2023-01-02,B,200
,B,
,E,
2023-01-04,F,400
2023-01-03,A,400
2023-01-03,B,100
Not a date,C,200
Not a date,D,400
,,
Not a date,,200
2023-01-01,E,not a number
Not a date,B,200
2023-01-01,D,400
Not a date,D,
,B,200
,A,300
2023-01-01,A,100
2023-01-04,E,500
,A,
2023-01-04,E,400
2023-01-03,C,not a number
2023-01-01,B,500
,D,100
2023-01-02,E,
2023-01-03,,
2023-01-04,A,300
,,300
2023-01-01,E,300
Not a date,F,300
2023-01-02,E,400
2023-01-04,A,
2023-01-03,F,400
2023-01-01,F,200
2023-01-02,A,not a number
2023-01-01,F,200
,B,not a number
Not a date,D,100
2023-01-03,,200
2023-01-01,B,100
2023-01-04,B,100
,A,100
,A,300
2023-01-03,,500
,D,500
2023-01-04,E,400
2023-01-01,B,100
2023-01-03,F,300
,D,200
,B,200
2023-01-04,E,400
Not a date,F,400
Not a date,B,100
,C,100
2023-01-01,,200
2023-01-03,D,200
,,200
2023-01-02,A,200
2023-01-03,B,500
Not a date,F,100
,F,100
2023-01-04,D,200
2023-01-02,D,300
,,200
2023-01-01,F,not a number
2023-01-02,F,
,F,
2023-01-01,B,400
2023-01-02,F,not a number
2023-01-01,A,300
2023-01-01,F,400
2023-01-02,A,
2023-01-02,B,300
2023-01-01,D,400
Not a date,A,200
2023-01-02,B,200
,F,300
2023-01-03,B,400
2023-01-04,F,500
2023-01-01,,300
2023-01-01,B,300
2023-01-04,D,not a number
Not a date,A,100
2023-01-04,,300
2023-01-02,D,500
2023-01-04,C,200
2023-01-01,F,400
2023-01-04,A,100
2023-01-03,D,400
,A,200
2023-01-02,C,300
2023-01-04,E,not a number
2023-01-01,F,500
,F,100
2023-01-02,B,500
2023-01-01,F,
Not a date,F,500
2023-01-03,D,500
Not a date,,500
2023-01-03,F,200
2023-01-04,F,500
2023-01-02,C,not a number
2023-01-04,,500
2023-01-03,C,200
2023-01-03,A,400
2023-01-03,A,200
,F,
2023-01-01,F,
2023-01-02,B,not a number
2023-01-04,A,not a number
2023-01-04,D,300
Not a date,F,200
2023-01-03,D,400
2023-01-03,F,300
2023-01-03,D,300
2023-01-04,E,100
Not a date,D,500
2023-01-01,,300
,A,300
2023-01-02,F,not a number
2023-01-01,A,400
2023-01-04,,300
,,
,D,400
,C,500
2023-01-03,C,
2023-01-02,,not a number
2023-01-04,C,
2023-01-04,F,100
,B,100
2023-01-04,E,500
2023-01-02,D,500
2023-01-02,B,
Not a date,C,not a number
Not a date,D,not a number
2023-01-01,B,200
2023-01-02,A,300
2023-01-02,C,300
2023-01-02,B,300
Not a date,F,400
,A,200
,C,
2023-01-04,E,300
,,400
2023-01-03,C,400
Not a date,F,100
2023-01-02,E,400
,E,500
Not a date,E,not a number
,D,400
2023-01-01,D,500
2023-01-02,,500
2023-01-01,E,100
2023-01-02,,
Not a date,A,100
2023-01-04,E,400
,B,100
,E,100
2023-01-03,D,
2023-01-01,D,not a number
,B,300
Not a date,B,400
2023-01-04,C,
Not a date,A,400
2023-01-01,A,400
2023-01-03,A,100
,F,not a number
Not a date,D,100
2023-01-02,A,500
2023-01-04,C,200
Not a date,C,200
2023-01-04,A,
,B,200
2023-01-02,C,
2023-01-03,,300
2023-01-03,B,100
2023-01-02,,500
2023-01-04,D,500
,F,200
Not a date,C,not a number
2023-01-02,B,300
2023-01-01,,
2023-01-04,A,300
2023-01-03,,200
2023-01-02,,
2023-01-03,D,
2023-01-04,E,200
2023-01-03,E,100
2023-01-02,A,not a number
2023-01-04,D,300
2023-01-01,D,500
2023-01-02,D,200
Not a date,D,100
,E,500
2023-01-02,B,300
2023-01-04,D,200
,B,
2023-01-02,,not a number
2023-01-01,,200
2023-01-01,D,not a number
Not a date,C,100
2023-01-03,F,100
,C,300
2023-01-04,,not a number
2023-01-04,F,200
2023-01-03,C,100
2023-01-01,D,200
2023-01-01,B,300
2023-01-02,F,not a number
Not a date,E,200
,A,500
Not a date,F,200
Not a date,F,400
2023-01-02,E,400
Not a date,D,
2023-01-03,C,300
2023-01-02,C,300
2023-01-03,,300
2023-01-02,B,500
Not a date,D,not a number
2023-01-03,E,500
2023-01-03,D,
2023-01-03,D,200
2023-01-02,C,100
2023-01-04,E,not a number
Not a date,A,400
2023-01-03,F,400
,C,
2023-01-04,E,400
,B,
Not a date,F,200
Not a date,F,200
2023-01-03,C,300
2023-01-03,,100
2023-01-02,B,300
2023-01-04,C,200
2023-01-04,D,500
2023-01-03,,300
Not a date,E,not a number
2023-01-03,B,200
Not a date,F,200
Not a date,C,500
2023-01-03,F,500
2023-01-01,B,500
2023-01-04,F,100
,C,not a number
Not a date,,200
Not a date,C,500
2023-01-01,A,100
,F,400
2023-01-02,A,not a number
2023-01-01,,
,A,
2023-01-01,F,400
Not a date,B,400
2023-01-04,D,200
2023-01-01,,100
2023-01-02,C,100
2023-01-03,E,400
,,not a number
2023-01-01,A,300
2023-01-01,B,400
2023-01-02,F,200
2023-01-04,B,400
2023-01-01,B,not a number
2023-01-01,F,not a number
2023-01-04,E,400
2023-01-02,F,100
,E,400
,F,500
2023-01-01,A,500
2023-01-04,E,300
2023-01-01,A,200
2023-01-03,,200
,E,
Not a date,E,100
2023-01-03,F,200
2023-01-01,E,300
2023-01-02,A,500
,,100
Not a date,F,not a number
2023-01-03,C,500
,,300
2023-01-04,,100
2023-01-02,A,400
2023-01-03,,200
2023-01-04,C,300
2023-01-01,B,100
2023-01-04,F,500
2023-01-03,B,100
2023-01-03,F,400
2023-01-01,,300
2023-01-04,F,100
2023-01-04,A,not a number
2023-01-01,C,300
2023-01-04,F,300
,C,500
2023-01-01,F,
2023-01-02,C,200
2023-01-03,B,
2023-01-02,A,not a number
,F,400
,D,100
Not a date,C,
Not a date,C,200
Not a date,D,500
2023-01-01,A,200
2023-01-04,C,300
,A,300
2023-01-02,C,400
2023-01-02,,not a number
2023-01-02,E,100
2023-01-02,,100
Not a date,C,500
2023-01-02,E,400
2023-01-04,F,100
Not a date,A,not a number
2023-01-02,C,300
2023-01-01,B,400
2023-01-03,B,200
2023-01-03,D,
2023-01-03,B,
Not a date,E,400
2023-01-02,B,400
,B,not a number
,B,not a number
,C,100
Not a date,D,
2023-01-04,A,500
2023-01-01,D,500
2023-01-01,E,not a number
2023-01-03,C,100
2023-01-03,F,100
,C,100
,,not a number
2023-01-03,B,500
2023-01-02,B,100
2023-01-04,E,not a number
2023-01-04,F,200
2023-01-04,,200
2023-01-04,C,300
2023-01-03,F,200
2023-01-01,A,400
2023-01-03,D,300
2023-01-04,C,200
2023-01-03,F,400
2023-01-04,A,200
Not a date,A,not a number
,,
2023-01-01,,400
Not a date,D,100
2023-01-02,A,not a number
2023-01-03,E,
2023-01-02,A,400
2023-01-03,F,not a number
,,100
Not a date,E,400
,,400
2023-01-04,,
,,not a number
,A,200
2023-01-04,B,400
2023-01-03,A,200
2023-01-04,,400
Not a date,E,500
,A,300
2023-01-04,,200
,,200
Not a date,A,
2023-01-02,A,100
Not a date,E,500
2023-01-01,A,100
2023-01-01,D,500
2023-01-01,F,500
,D,not a number
2023-01-03,E,not a number
2023-01-03,B,not a number
2023-01-03,D,400
,,
Not a date,F,100
2023-01-03,C,300
2023-01-02,F,500
2023-01-01,D,500
Not a date,C,
2023-01-01,E,200
2023-01-03,F,400
Not a date,B,300
2023-01-04,C,not a number
2023-01-02,C,500
2023-01-03,F,200
2023-01-03,D,100
2023-01-02,C,500
2023-01-02,E,200
2023-01-04,F,100
2023-01-03,E,400
,F,not a number
2023-01-03,E,
2023-01-01,D,100
Not a date,F,500
Not a date,,300
2023-01-01,B,100
Not a date,D,300
2023-01-02,E,300
Not a date,F,100
Not a date,D,
2023-01-01,E,
2023-01-04,A,400
Not a date,A,
,C,100
Not a date,B,
2023-01-04,A,200
2023-01-01,,not a number
2023-01-04,E,300
2023-01-01,D,not a number
2023-01-02,F,500
2023-01-01,D,300
2023-01-02,C,500
2023-01-02,D,200
2023-01-01,A,200
,D,not a number
2023-01-03,A,200
2023-01-01,A,100
Not a date,B,300
,C,500
,,
Not a date,,not a number
2023-01-03,E,not a number
,,200
2023-01-02,A,200
2023-01-03,F,500
Not a date,C,300
2023-01-03,E,300
2023-01-01,,not a number
2023-01-03,,500
2023-01-02,F,not a number
2023-01-01,D,
2023-01-04,C,400
Not a date,F,300
Not a date,,500
2023-01-03,C,
,C,500
2023-01-01,,not a number
2023-01-04,D,200
2023-01-01,D,500
Not a date,,not a number
2023-01-01,C,100
2023-01-04,F,200
,B,200
2023-01-03,A,300
2023-01-02,D,400
2023-01-01,,300
2023-01-02,B,100
Not a date,D,not a number
2023-01-03,C,200
2023-01-03,,200
2023-01-01,B,
,,500
2023-01-03,F,400
2023-01-01,F,400
2023-01-01,E,500
2023-01-02,A,100
2023-01-03,A,400
2023-01-01,D,200
2023-01-02,A,100
2023-01-04,,300
2023-01-02,,300
2023-01-02,E,100
2023-01-01,F,200
Not a date,B,
Not a date,B,300
,F,not a number
Not a date,C,200
2023-01-02,F,500
,B,400
2023-01-01,D,
2023-01-03,E,
2023-01-02,F,100
2023-01-02,C,400
,D,500
2023-01-01,F,300
2023-01-04,D,
2023-01-02,F,not a number
2023-01-04,D,200
2023-01-04,,
Not a date,A,
2023-01-01,D,200
2023-01-04,,500
2023-01-01,A,100
Not a date,B,
2023-01-01,A,
2023-01-02,D,400
2023-01-04,E,not a number
2023-01-01,E,300
2023-01-03,B,100
2023-01-01,D,not a number
2023-01-04,A,not a number
Not a date,E,500
Not a date,F,500
2023-01-04,C,200
2023-01-02,D,300
2023-01-02,,100
Not a date,,200
Not a date,F,
2023-01-04,F,300
2023-01-02,D,400
Not a date,C,400
2023-01-02,E,200
Not a date,C,100
2023-01-01,B,300
2023-01-03,A,400
,A,400
2023-01-01,F,100
,E,200
Not a date,C,500
2023-01-03,F,
2023-01-03,D,not a number
Not a date,F,
Not a date,D,300
2023-01-02,D,400
Not a date,B,not a number
2023-01-04,B,not a number
Not a date,D,500
2023-01-04,E,not a number
Not a date,B,100
2023-01-02,B,200
2023-01-04,A,300
2023-01-01,F,100
2023-01-04,A,200
2023-01-02,E,100
,B,400
2023-01-04,,400
Not a date,B,500
Not a date,C,100
,E,
2023-01-02,,not a number
2023-01-03,F,400
Not a date,F,200
2023-01-01,,500
2023-01-02,F,not a number
2023-01-04,,300
2023-01-04,E,100
2023-01-01,,
Not a date,,400
2023-01-02,C,
2023-01-01,C,not a number
Not a date,A,200
2023-01-02,E,100
2023-01-04,E,
2023-01-02,C,200
,D,500
2023-01-03,D,400
2023-01-02,A,400
2023-01-03,D,500
2023-01-02,D,200
2023-01-03,D,
,B,100
2023-01-04,A,200
Not a date,C,100
2023-01-03,D,not a number
,F,500
2023-01-03,,300
2023-01-04,B,100
2023-01-03,D,400
,,not a number
,,400
2023-01-01,B,not a number
2023-01-04,A,400
2023-01-01,F,200
2023-01-04,F,
2023-01-03,F,200
,D,200
2023-01-01,B,
2023-01-03,F,not a number
,,not a number
2023-01-04,,
,E,400
2023-01-03,E,100
2023-01-01,B,not a number
2023-01-01,D,400
,D,100
2023-01-03,A,
2023-01-02,A,200
2023-01-04,F,not a number
2023-01-04,C,300
2023-01-03,,200
2023-01-02,A,500
2023-01-01,D,100
Not a date,,300
Not a date,C,200
2023-01-03,A,not a number
2023-01-02,B,300
2023-01-02,E,400
2023-01-04,A,100
2023-01-01,A,500
,B,400
2023-01-02,D,300
,F,200
Not a date,B,100
,F,not a number
2023-01-01,A,500
2023-01-01,D,200
,C,500
2023-01-03,A,not a number
2023-01-02,B,
2023-01-03,C,100
,E,300
2023-01-02,C,500
2023-01-04,B,100
2023-01-03,,500
2023-01-03,C,200
,B,500
Not a date,,
,A,200
2023-01-03,,200
2023-01-02,D,100
Not a date,E,400
,,not a number
,D,500
2023-01-03,D,300
2023-01-03,D,200
2023-01-04,,400
,B,200
2023-01-03,B,400
2023-01-01,E,400
Not a date,B,300
2023-01-01,F,400
Not a date,B,300
,B,100
2023-01-04,B,200
2023-01-03,A,300
2023-01-03,E,not a number
2023-01-03,F,
,B,200
Not a date,E,
2023-01-03,C,not a number
2023-01-01,A,500
2023-01-03,,not a number
,B,100
2023-01-04,F,500
2023-01-01,A,500
2023-01-03,F,400
2023-01-03,,not a number
2023-01-02,,400
Not a date,A,not a number
2023-01-01,C,500
2023-01-02,E,400
2023-01-04,A,
Not a date,D,200
2023-01-01,,not a number
2023-01-03,C,not a number
2023-01-01,,400
2023-01-03,D,not a number
Not a date,C,500
2023-01-03,,400
2023-01-04,D,400
,D,300
2023-01-03,,
2023-01-04,,
,F,300
Not a date,A,500
Not a date,A,200
2023-01-01,C,not a number
2023-01-04,E,100
2023-01-04,,not a number
2023-01-02,F,100
2023-01-02,A,
,A,500
,F,200
2023-01-02,B,200
,F,200
2023-01-03,A,300
2023-01-02,E,500
2023-01-04,B,100
2023-01-03,D,200
,F,500
Not a date,D,not a number
2023-01-01,B,100
2023-01-02,B,
Not a date,B,300
,C,400
2023-01-04,F,100
2023-01-01,,
Not a date,E,
2023-01-01,E,
2023-01-02,D,not a number
,D,100
2023-01-04,,100
,D,400
2023-01-01,F,200
Not a date,A,not a number
2023-01-02,D,
2023-01-02,B,400
,D,100
Not a date,B,not a number
Not a date,C,300
2023-01-01,A,100
,A,300
,,500
2023-01-03,F,300
,F,100
2023-01-02,E,400
2023-01-01,C,100
Not a date,,100
,F,500
2023-01-01,B,
,C,200
Not a date,A,100
2023-01-04,B,500
Not a date,,400
Not a date,,500
Not a date,C,500
,A,300
2023-01-03,F,200
Not a date,B,200
2023-01-02,B,not a number
2023-01-02,A,
2023-01-01,B,400
2023-01-03,F,not a number
2023-01-01,F,
2023-01-02,F,
2023-01-02,A,500
2023-01-04,D,400
Not a date,D,
2023-01-02,,400
,,200
,B,200
2023-01-01,F,200
2023-01-01,B,100
Not a date,A,500
Not a date,B,400
2023-01-04,E,500
2023-01-03,D,
2023-01-01,B,400
Not a date,B,400
2023-01-01,C,not a number
Not a date,B,400
2023-01-02,E,400
2023-01-01,D,300
2023-01-02,C,300
2023-01-01,A,not a number
2023-01-03,,100
2023-01-04,A,200
,D,
,,
,A,400
2023-01-02,E,500
Not a date,B,
,D,300
2023-01-03,,200
,C,100
2023-01-01,B,200
2023-01-02,A,400
2023-01-01,A,200
2023-01-01,C,400
2023-01-01,E,not a number
2023-01-04,C,300
2023-01-04,D,300
Not a date,C,400
2023-01-02,A,500
2023-01-03,E,300
2023-01-03,E,500
2023-01-03,F,400
2023-01-01,C,not a number
2023-01-04,D,400
2023-01-02,A,not a number
2023-01-01,B,
2023-01-04,E,300
2023-01-04,C,500
,F,400
,D,
2023-01-02,D,300
2023-01-02,,
2023-01-02,A,not a number
2023-01-01,E,400
Not a date,A,
2023-01-02,F,
,B,not a number
Not a date,B,200
2023-01-01,B,not a number
Not a date,D,200
2023-01-03,E,300
Not a date,A,400
2023-01-02,A,
2023-01-01,F,300
2023-01-02,B,100
,E,not a number
2023-01-03,E,300
,F,300
2023-01-02,C,
2023-01-02,E,200
2023-01-02,E,not a number
2023-01-04,A,200
2023-01-03,F,400
2023-01-02,E,300
2023-01-02,E,not a number
,A,300
,E,400
2023-01-02,A,500
2023-01-01,C,400
2023-01-04,D,200
,,200
2023-01-01,A,300
2023-01-04,A,200
2023-01-02,E,not a number
2023-01-03,A,400
Not a date,F,300
Not a date,B,400
2023-01-02,B,400
,C,300
2023-01-01,A,
2023-01-03,F,500
2023-01-04,E,
2023-01-02,E,200
2023-01-03,,100
2023-01-03,D,
,C,100
2023-01-04,F,100
2023-01-03,F,200
,,500
2023-01-01,,400
,E,300
2023-01-01,D,500
2023-01-01,E,100
2023-01-03,D,not a number
,B,200
2023-01-01,F,
2023-01-04,,200
2023-01-03,B,
,E,300
,C,not a number
Not a date,A,400
,C,500
2023-01-03,C,not a number
2023-01-04,A,500
,F,500
Not a date,B,400
2023-01-03,B,400
2023-01-01,F,
2023-01-02,A,400
2023-01-02,D,300
2023-01-01,C,200
,E,100
2023-01-02,B,400
2023-01-02,F,200
2023-01-01,E,
,,400
,A,100
2023-01-01,E,not a number
,E,400
,C,200
2023-01-03,A,
2023-01-03,E,
2023-01-01,B,300
2023-01-04,A,
2023-01-02,B,not a number
2023-01-03,F,
2023-01-02,F,
Not a date,,not a number
2023-01-01,D,not a number
2023-01-04,F,100
Not a date,E,200
Not a date,A,500
,F,
Not a date,B,500
2023-01-01,E,500
2023-01-03,F,300
2023-01-01,C,400
2023-01-03,B,
Not a date,,400
Not a date,,400
2023-01-04,,300
2023-01-03,B,500
Not a date,,not a number
,D,400
2023-01-02,C,not a number
2023-01-04,D,not a number
2023-01-01,F,300
2023-01-04,C,300
2023-01-02,B,200
